TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19890101,19890107,27.728,25.787,1.964,28.999,2.619,260.78,407.137,13.985,99.452,3.179,1.516
19890108,19890114,27.205,25.093,1.949,28.713,3.138,304.662,384.893,16.171,99.637,1.259,2.396
19890115,19890121,28.453,26.443,1.925,29.888,2.543,254.633,408.216,16.464,99.289,3.726,2.349
19890122,19890128,25.367,23.995,0.903,26.347,1.687,198.143,413.148,7.349,99.503,10.285,2.026
19890129,19890204,25.784,24.221,1.249,26.901,1.926,232.944,403.178,8.633,99.705,5.53,1.53
19890205,19890211,27.245,24.833,1.987,28.969,3.017,275.834,389.534,14.692,99.744,0.5,1.723
19890212,19890218,27.444,25.306,1.672,29.229,2.424,253.02,399.374,13.332,99.43,2.589,1.626
19890219,19890225,26.078,24.065,1.395,27.782,2.366,244.075,392.818,11.372,99.653,3.979,1.981
19890226,19890304,26.775,24.459,1.96,28.734,2.66,247.839,393.984,12.142,99.733,3.23,1.79
19890305,19890311,26.397,24.32,1.507,28.155,2.447,227.05,397.463,10.937,99.517,2.332,1.384
19890312,19890318,24.854,22.783,2.027,26.684,3.001,215.64,373.62,14.709,99.864,0.05,1.838
19890319,19890325,25.177,23.006,1.967,27.174,2.771,205.477,383.717,12.821,99.862,2.299,1.499
19890326,19890401,22.223,20.845,1.475,23.49,2.09,154.334,375.847,8.281,100.083,5.01,2.074
19890402,19890408,22.885,21.498,1.334,24.223,1.755,134.062,397.299,5.892,99.861,9.453,1.483
19890409,19890415,21.759,20.344,2.616,23.276,2.846,175.489,363.062,8.989,99.859,0.504,2.071
19890416,19890422,21.719,20.045,1.814,23.539,2.65,176.037,354.789,8.835,100.125,1.84,1.779
19890423,19890429,20.547,18.981,2.014,22.25,2.536,150.191,361.559,7.587,99.896,3.179,1.892
19890430,19890506,17.717,16.916,1.043,18.588,1.394,95.104,369.322,5.774,100.227,5.494,2.225
19890507,19890513,17.076,14.981,2.117,19.353,3.252,168.799,315.989,7.547,100.783,0.0,1.843
19890514,19890520,19.137,17.351,2.088,21.247,3.214,148.028,337.569,7.68,100.683,0.36,2.059
19890521,19890527,18.361,16.962,1.355,20.04,2.365,136.462,331.887,7.285,100.621,2.212,2.118
19890528,19890603,16.355,14.629,1.738,18.573,2.936,125.571,323.264,6.206,100.455,0.569,1.59
19890604,19890610,16.518,15.253,1.885,18.145,2.212,101.407,345.752,4.893,100.295,3.703,1.629
19890611,19890617,14.26,12.792,1.769,16.148,2.73,114.622,314.641,5.474,100.9,0.233,1.642
19890618,19890624,17.529,16.325,1.808,19.077,2.342,97.454,353.494,5.148,100.37,5.944,1.784
19890625,19890701,15.024,13.835,1.954,16.553,2.267,104.544,328.565,4.785,100.071,9.86,2.194
19890702,19890708,8.1,7.174,1.73,9.289,2.074,109.142,274.977,4.414,101.532,3.118,2.426
19890709,19890715,13.747,12.149,1.945,15.742,2.856,117.574,315.802,4.959,100.94,1.674,1.734
19890716,19890722,17.362,15.554,1.854,19.499,3.132,143.315,318.63,7.109,100.481,0.145,2.163
19890723,19890729,15.262,13.807,2.276,16.983,2.493,123.885,325.069,6.185,99.673,4.027,2.198
19890730,19890805,15.807,14.332,2.542,17.536,2.828,148.423,311.458,7.639,100.393,4.713,2.615
19890806,19890812,15.661,14.513,1.514,16.91,2.237,118.896,334.074,5.835,100.485,5.487,2.715
19890813,19890819,20.648,18.69,1.983,22.776,3.07,176.184,338.892,10.067,100.168,1.43,2.747
19890820,19890826,16.563,15.336,2.131,17.896,2.117,125.15,346.172,5.389,99.893,13.723,2.055
19890827,19890902,16.076,14.664,2.553,17.612,2.424,174.569,319.824,6.681,100.434,8.657,2.677
19890903,19890909,16.307,14.854,2.07,17.815,2.756,166.008,332.857,6.208,99.801,6.862,2.002
19890910,19890916,16.837,15.866,1.543,17.753,1.735,111.381,360.009,4.925,99.985,12.039,2.696
19890917,19890923,19.735,17.328,2.451,21.949,3.08,199.051,344.253,7.866,99.965,7.42,2.189
19890924,19890930,14.684,12.706,2.145,16.474,2.979,238.563,295.957,7.495,100.821,0.143,2.396
19891001,19891007,20.681,18.518,2.589,22.511,3.527,228.559,346.926,9.141,100.086,8.078,2.186
19891008,19891014,18.778,17.41,1.834,19.935,2.555,215.449,350.194,7.412,100.095,5.833,2.619
19891015,19891021,20.737,18.105,2.481,22.964,3.662,270.062,337.844,10.499,100.192,0.033,1.744
19891022,19891028,22.138,20.185,2.742,23.791,3.165,235.316,357.372,11.506,99.873,5.479,2.516
19891029,19891104,22.033,20.13,2.772,23.511,3.188,240.887,368.054,9.343,99.763,4.859,2.822
19891105,19891111,22.845,20.956,1.708,24.195,2.997,230.133,375.86,9.349,99.496,5.126,1.831
19891112,19891118,21.194,18.887,2.788,22.842,3.585,263.467,360.489,10.065,99.66,0.806,2.681
19891119,19891125,25.419,23.679,1.24,26.661,1.997,244.395,395.712,9.358,99.555,5.083,2.012
19891126,19891202,25.861,23.853,1.756,27.295,2.894,276.338,395.335,11.632,99.603,0.725,1.98
19891203,19891209,26.94,25.269,0.996,28.133,1.88,259.85,412.773,9.379,99.418,6.61,1.552
19891210,19891216,28.149,26.527,1.401,29.23,2.338,254.602,418.238,12.373,99.238,1.343,2.164
19891217,19891223,23.969,21.987,2.48,25.268,3.515,278.244,362.576,13.378,99.822,2.616,2.181
19891224,19891231,24.504,23.344,0.692,25.263,1.294,190.9,408.092,6.538,99.522,8.395,1.19
19900101,19900107,25.673,24.045,1.239,26.74,2.202,273.224,400.763,8.576,99.559,4.162,1.851
19900108,19900114,25.713,24.273,1.026,26.741,1.755,219.711,409.797,8.763,99.462,5.268,2.042
19900115,19900121,23.099,21.168,1.898,24.478,2.45,229.029,385.398,7.443,99.657,9.248,2.062
19900122,19900128,26.869,25.348,0.925,27.955,1.604,210.98,421.755,7.862,99.437,7.748,2.291
19900129,19900204,27.912,26.278,0.703,29.079,1.706,271.797,413.518,10.907,99.86,3.87,1.988
19900205,19900211,26.183,24.679,0.832,27.258,1.574,212.077,413.368,7.367,99.726,7.623,1.4
19900212,19900218,24.206,22.791,1.524,25.391,2.219,204.411,397.888,8.79,99.636,0.878,2.107
19900219,19900225,24.746,23.009,1.231,26.216,2.081,223.727,393.883,8.6,99.616,4.941,1.681
19900226,19900304,23.723,21.766,1.82,25.378,2.455,219.086,383.013,9.864,99.848,2.141,1.851
19900305,19900311,26.821,25.149,1.307,28.236,1.794,194.961,416.953,8.767,99.8,5.056,2.175
19900312,19900318,26.638,25.283,0.863,27.83,1.429,177.531,417.036,8.801,99.618,3.757,2.046
19900319,19900325,24.213,22.782,1.095,25.529,1.849,192.8,392.18,7.874,99.809,3.374,1.759
19900326,19900401,22.044,20.739,1.897,23.244,2.183,163.405,378.482,7.577,99.754,9.879,2.674
19900402,19900408,24.358,23.231,0.976,25.443,1.342,135.867,411.365,5.724,99.674,8.123,1.849
19900409,19900415,24.501,23.037,1.608,26.066,2.129,155.182,400.809,7.412,99.739,1.954,1.647
19900416,19900422,21.1,20.177,2.068,22.104,2.058,158.249,369.848,7.422,99.992,5.088,2.938
19900423,19900429,22.621,21.604,0.858,23.726,1.329,113.042,399.391,6.027,99.6,15.35,2.388
19900430,19900506,17.986,16.23,1.803,19.895,2.631,141.396,337.907,5.897,99.968,4.236,1.611
19900507,19900513,20.429,19.215,1.415,21.749,2.115,138.257,361.528,6.455,100.067,1.692,2.122
19900514,19900520,14.809,13.432,1.547,16.436,2.328,126.667,320.391,5.438,100.415,5.367,2.227
19900521,19900527,15.117,13.617,2.558,16.897,2.996,134.214,309.065,6.626,100.56,5.372,2.44
19900528,19900603,16.631,15.789,1.441,17.713,1.665,86.541,357.549,4.351,100.157,7.393,2.115
19900604,19900610,14.196,12.91,2.025,15.848,2.259,106.634,317.679,5.016,100.437,10.009,2.159
19900611,19900617,11.789,10.611,1.991,13.305,2.152,100.961,311.635,4.737,100.813,2.404,1.703
19900618,19900624,12.512,11.21,1.873,14.185,2.603,111.852,313.025,4.819,100.585,2.776,2.185
19900625,19900701,15.474,14.203,1.722,17.108,2.279,97.686,343.406,4.511,100.579,2.835,1.677
19900702,19900708,16.376,15.51,1.283,17.489,1.651,71.522,365.997,4.324,100.472,3.666,1.766
19900709,19900715,14.751,13.331,1.673,16.536,2.415,124.357,314.06,5.46,100.63,3.922,2.184
19900716,19900722,11.622,10.537,1.629,12.903,1.899,120.47,306.215,5.177,100.624,2.477,2.438
19900723,19900729,9.911,7.976,2.307,12.198,2.968,146.91,272.53,5.759,100.975,0.382,2.026
19900730,19900805,14.34,12.171,2.406,16.85,3.494,160.162,302.412,6.428,100.965,0.085,1.953
19900806,19900812,20.978,18.875,1.806,23.264,3.317,172.267,342.223,8.999,100.531,0.0,2.3
19900813,19900819,18.437,16.847,2.109,20.165,2.736,138.955,343.554,7.688,100.057,4.864,2.203
19900820,19900826,17.876,16.427,1.745,19.451,2.522,156.127,335.412,7.284,100.69,11.781,2.694
19900827,19900902,13.379,12.083,2.125,14.788,2.212,149.888,320.355,5.604,100.47,3.163,2.452
19900903,19900909,17.763,16.266,2.447,19.306,2.862,137.712,352.751,5.275,100.209,5.84,1.834
19900910,19900916,15.524,13.45,2.444,17.458,2.931,209.107,308.992,7.562,100.508,3.174,2.874
19900917,19900923,19.291,18.195,2.009,20.3,2.037,151.013,363.45,6.406,99.971,16.427,2.399
19900924,19900930,17.613,15.494,2.122,19.541,2.973,208.747,330.643,7.294,100.409,5.262,1.924
19901001,19901007,24.663,22.701,1.569,26.324,2.506,221.193,391.297,9.214,99.714,3.259,2.575
19901008,19901014,20.711,19.551,2.892,21.692,2.461,160.336,376.046,7.187,99.717,15.168,2.099
19901015,19901021,21.07,19.336,1.825,22.538,2.6,236.215,359.853,7.687,100.088,1.3,2.427
19901022,19901028,24.066,22.39,1.692,25.485,2.625,205.285,394.026,8.991,99.899,5.163,2.066
19901029,19901104,25.517,24.402,1.523,26.388,2.233,186.782,414.845,7.415,99.395,9.463,2.561
19901105,19901111,22.296,21.085,1.485,23.16,2.163,177.874,391.373,7.174,99.795,10.568,2.397
19901112,19901118,28.051,26.612,1.249,29.079,1.792,232.262,422.025,11.348,99.447,2.01,2.801
19901119,19901125,26.342,24.669,1.305,27.537,2.27,264.427,402.57,9.712,99.692,3.221,2.166
19901126,19901202,24.482,22.003,2.254,26.252,3.456,288.133,368.771,12.454,99.616,1.687,2.527
19901203,19901209,25.724,23.982,1.628,26.967,2.727,261.307,397.254,10.452,99.684,3.598,2.972
19901210,19901216,23.671,21.724,1.849,24.966,2.837,260.349,381.651,9.521,99.495,7.937,2.279
19901217,19901223,26.746,24.75,2.037,28.054,2.964,277.1,393.507,11.9,99.448,3.347,2.188
19901224,19901231,25.526,23.57,2.325,26.807,3.206,292.223,385.271,12.002,99.841,1.676,2.514
19910101,19910107,27.096,25.018,1.408,28.458,2.669,263.712,398.817,13.386,99.565,2.249,1.819
19910108,19910114,27.261,25.176,1.57,28.749,2.648,288.268,393.919,13.668,99.433,1.628,2.119
19910115,19910121,27.012,24.004,2.492,29.16,3.512,304.023,373.559,18.11,99.693,0.609,2.523
19910122,19910128,25.756,24.046,1.669,26.977,2.6,248.742,395.798,11.495,99.566,2.807,2.238
19910129,19910204,25.031,22.893,1.625,26.559,2.755,279.634,383.456,11.387,99.507,10.801,2.097
19910205,19910211,26.175,23.986,1.448,27.739,2.364,268.625,393.121,10.864,99.608,3.522,1.741
19910212,19910218,23.215,20.553,2.388,25.451,3.031,301.17,347.214,13.06,99.923,0.391,1.891
19910219,19910225,26.841,24.122,2.417,29.142,3.549,261.263,380.354,16.08,99.908,0.993,1.986
19910226,19910304,27.717,25.765,1.508,29.369,2.155,227.542,408.648,12.946,99.513,3.006,2.142
19910305,19910311,27.149,25.433,1.47,28.6,2.223,222.542,404.805,12.072,99.753,3.046,1.783
19910312,19910318,24.914,23.656,1.163,26.029,1.693,183.47,404.976,8.021,99.588,5.606,1.507
19910319,19910325,26.883,24.538,2.037,29.04,2.979,221.943,397.838,12.823,99.629,0.217,1.5
19910326,19910401,24.102,22.271,2.02,25.788,3.002,224.256,363.342,13.477,100.05,0.009,2.345
19910402,19910408,23.815,21.877,2.319,25.675,3.09,190.101,369.703,11.615,100.104,1.447,2.111
19910409,19910415,25.547,23.993,1.461,27.215,1.771,155.208,407.796,8.37,99.587,3.459,1.837
19910416,19910422,20.298,18.467,2.452,22.287,2.815,187.438,342.574,9.286,100.11,4.739,2.787
19910423,19910429,20.135,18.916,1.273,21.459,1.789,112.922,376.964,5.749,99.977,5.992,1.596
19910430,19910506,20.555,19.057,1.851,22.184,2.302,148.26,355.02,7.921,100.042,3.395,2.504
19910507,19910513,17.343,15.577,2.172,19.262,3.059,132.821,331.922,6.248,100.369,8.521,1.603
19910514,19910520,19.132,17.977,1.368,20.496,1.949,114.418,359.958,5.845,100.247,0.432,1.843
19910521,19910527,19.739,18.833,2.029,20.824,2.139,108.802,366.88,6.911,99.863,5.553,2.669
19910528,19910603,23.411,22.289,1.336,24.853,1.993,123.864,375.449,9.711,99.942,2.981,3.127
19910604,19910610,14.516,13.429,2.005,15.912,2.101,107.471,323.986,4.676,100.67,8.662,2.332
19910611,19910617,19.286,18.039,1.533,20.89,2.267,100.058,364.262,5.75,100.215,3.63,1.749
19910618,19910624,13.738,12.448,1.334,15.395,2.061,105.928,310.487,4.883,100.112,11.407,2.411
19910625,19910701,15.387,14.016,2.858,17.149,2.944,117.731,323.412,5.423,100.516,6.383,2.346
19910702,19910708,13.546,12.179,2.11,15.304,2.796,123.98,312.529,4.928,100.535,1.09,1.839
19910709,19910715,11.903,10.944,1.937,13.081,2.014,114.773,307.857,5.32,100.685,2.513,2.17
19910716,19910722,18.06,17.284,3.739,18.977,2.755,90.537,364.171,6.544,100.229,7.735,3.287
19910723,19910729,16.783,15.137,2.115,18.728,2.866,158.444,309.164,8.537,100.421,0.0,3.041
19910730,19910805,12.03,10.908,2.538,13.323,2.104,110.999,310.866,5.442,100.691,10.124,2.487
19910806,19910812,14.153,12.983,1.45,15.424,2.088,111.338,338.948,4.936,100.295,1.041,1.927
19910813,19910819,20.649,19.004,1.941,22.437,2.82,182.808,333.223,9.57,100.832,0.0,3.163
19910820,19910826,22.455,20.329,1.925,24.766,3.077,183.232,355.967,10.371,100.437,0.395,2.198
19910827,19910902,22.253,20.68,1.946,23.964,2.589,152.871,388.11,7.263,100.401,2.259,2.159
19910903,19910909,22.57,21.144,1.62,24.037,2.297,173.767,367.516,9.747,100.376,1.957,2.568
19910910,19910916,23.223,21.368,1.741,24.93,2.693,167.621,389.145,9.225,99.962,2.785,1.679
19910917,19910923,20.329,18.614,1.837,21.906,2.462,200.882,348.33,8.372,100.025,8.908,2.638
19910924,19910930,18.873,17.69,2.179,19.961,2.528,160.259,360.303,7.306,99.823,10.551,2.795
19911001,19911007,18.221,16.802,1.832,19.421,2.592,178.846,353.376,7.153,99.915,19.403,2.958
19911008,19911014,21.998,19.863,2.4,23.805,3.236,257.333,353.294,11.074,99.978,0.205,2.607
19911015,19911021,21.455,19.216,2.925,23.351,3.354,250.24,354.258,10.312,100.015,0.37,2.279
19911022,19911028,24.088,22.517,1.794,25.418,2.2,200.292,396.738,9.453,99.824,2.059,2.042
19911029,19911104,23.116,21.573,1.64,24.3,2.645,227.322,386.148,9.031,99.821,1.82,2.601
19911105,19911111,23.227,21.03,1.762,24.797,3.194,274.422,360.78,10.966,99.65,2.006,1.912
19911112,19911118,22.531,20.498,2.09,23.984,3.196,264.447,366.818,10.285,99.735,1.923,2.06
19911119,19911125,26.753,24.186,2.238,28.587,3.366,272.965,374.495,16.842,99.607,6.107,2.449
19911126,19911202,25.215,23.273,1.822,26.603,3.098,281.366,382.519,11.056,99.688,5.647,2.286
19911203,19911209,26.763,24.753,1.406,28.199,2.381,251.05,407.29,10.81,99.132,4.192,1.666
19911210,19911216,24.581,23.423,1.18,25.362,1.686,176.058,411.303,6.538,99.048,18.827,2.458
19911217,19911223,26.676,24.68,1.266,27.984,2.18,246.198,410.715,8.932,99.347,4.795,1.594
19911224,19911231,25.548,23.965,1.617,26.586,2.401,241.612,406.173,9.367,99.47,8.5,2.286
19920101,19920107,25.665,23.314,1.621,27.205,3.035,300.628,379.913,11.028,99.55,2.516,2.001
19920108,19920114,26.411,24.227,1.662,27.971,2.717,289.947,391.738,11.915,99.345,3.227,1.866
19920115,19920121,25.432,22.725,2.476,27.365,3.489,323.753,362.261,15.675,99.772,0.02,2.222
19920122,19920128,25.793,24.139,1.345,26.975,2.272,252.136,397.483,10.8,99.265,3.646,2.527
19920129,19920204,26.352,24.458,1.116,27.705,1.974,254.868,407.28,8.968,99.316,4.804,1.204
19920205,19920211,26.998,25.201,1.62,28.281,2.147,247.286,409.523,10.369,99.486,5.645,1.845
19920212,19920218,25.418,24.064,0.838,26.55,1.294,209.914,409.472,6.569,99.932,8.163,1.508
19920219,19920225,25.579,24.07,1.336,26.857,1.937,209.513,408.866,8.872,99.768,5.093,2.233
19920226,19920303,23.438,22.191,0.846,24.493,1.555,212.016,385.82,7.389,99.992,5.196,2.096
19920304,19920310,24.781,22.979,1.395,26.306,1.902,198.028,397.246,8.011,99.675,4.181,1.786
19920311,19920317,24.453,22.984,1.182,25.77,1.685,179.262,399.159,6.792,99.809,5.313,1.564
19920318,19920324,23.967,22.563,1.832,25.259,2.216,169.405,397.774,8.661,99.82,1.745,2.35
19920325,19920331,22.541,20.934,1.512,24.02,2.152,171.988,379.445,6.827,99.783,4.094,1.986
19920401,19920407,24.094,22.179,1.628,25.952,2.342,185.584,384.796,8.86,99.851,5.177,1.953
19920408,19920414,19.779,18.366,2.087,21.288,2.481,168.842,352.537,7.682,99.829,11.966,2.397
19920415,19920421,19.574,17.995,1.709,21.291,2.303,146.921,359.569,6.447,99.791,4.827,1.533
19920422,19920428,22.54,21.466,1.009,23.707,1.57,114.946,398.929,6.102,99.851,6.839,1.906
19920429,19920505,18.385,17.315,1.99,19.549,2.168,115.884,356.184,5.843,99.778,4.793,3.06
19920506,19920512,22.741,21.822,1.138,23.739,1.456,100.287,399.323,5.791,99.748,15.364,2.319
19920513,19920519,17.498,16.347,1.591,18.86,1.967,111.702,344.517,5.392,99.89,1.936,1.827
19920520,19920526,15.959,14.677,2.279,17.482,2.398,110.999,329.864,5.77,100.069,5.931,2.44
19920527,19920602,14.414,13.16,2.406,16.025,2.297,94.82,330.937,4.442,100.017,9.393,2.428
19920603,19920609,19.896,19.283,1.695,20.684,1.017,63.63,386.539,4.892,99.474,6.855,3.155
19920610,19920616,16.438,14.752,2.043,18.606,3.045,138.933,314.791,6.394,100.577,0.01,2.145
19920617,19920623,20.25,19.37,1.136,21.381,1.692,104.692,361.195,6.845,100.196,5.617,2.719
19920624,19920630,17.798,17.238,1.594,18.519,1.587,89.386,359.91,6.839,100.057,4.587,3.007
19920701,19920707,12.183,11.175,1.685,13.48,1.846,92.243,316.842,4.438,100.771,6.395,2.154
19920708,19920714,16.784,15.544,2.436,18.377,2.744,122.371,323.626,6.31,100.469,1.918,2.823
19920715,19920721,9.048,7.753,1.67,10.579,2.296,125.183,286.699,5.005,101.045,0.81,1.998
19920722,19920728,13.007,11.732,1.686,14.513,2.272,126.985,310.125,5.371,101.18,0.827,2.398
19920729,19920804,13.355,12.051,2.059,14.852,2.43,132.903,316.955,5.558,100.717,1.99,2.532
19920805,19920811,15.526,13.807,2.466,17.394,2.896,149.434,326.964,6.257,100.684,3.36,2.686
19920812,19920818,14.961,13.229,2.129,16.843,2.88,139.717,322.499,5.428,100.54,2.878,1.617
19920819,19920825,17.931,15.985,2.077,20.047,3.023,181.703,329.93,6.85,100.441,3.342,2.274
19920826,19920901,19.541,17.715,2.453,21.526,2.858,166.903,355.631,7.917,100.052,4.943,2.847
19920902,19920908,17.358,15.663,2.263,19.076,2.897,170.29,343.724,6.56,100.432,0.57,1.807
19920909,19920915,19.411,17.863,1.748,20.835,2.33,156.43,361.343,6.987,100.188,2.866,2.305
19920916,19920922,19.707,17.787,2.634,21.472,2.778,205.044,345.007,8.057,99.936,5.939,2.248
19920923,19920929,15.537,13.559,2.07,17.357,2.531,191.754,324.418,6.34,100.337,11.263,2.047
19920930,19921006,21.681,19.88,1.904,23.205,2.864,216.684,366.709,8.481,99.835,4.805,2.518
19921007,19921013,19.504,17.424,2.252,21.264,3.517,248.679,335.829,8.964,100.195,2.46,2.254
19921014,19921020,22.711,21.665,2.458,23.596,2.407,184.595,384.947,8.607,99.829,9.023,2.929
19921021,19921027,22.677,20.41,2.269,24.596,3.004,250.1,363.234,9.373,99.728,4.487,2.088
19921028,19921103,20.338,18.949,3.23,21.396,3.729,229.194,352.714,8.441,99.509,10.835,2.376
19921104,19921110,19.216,16.59,2.436,21.092,3.796,303.1,322.384,10.009,100.188,0.256,2.228
19921111,19921117,24.51,22.318,1.753,26.076,2.806,265.591,382.348,9.88,99.819,2.113,2.045
19921118,19921124,23.15,20.799,2.218,24.83,3.481,255.527,369.409,11.359,99.619,2.288,2.288
19921125,19921201,24.796,23.123,1.408,25.991,2.436,231.603,395.19,10.905,99.699,4.936,2.653
19921202,19921208,25.583,23.154,1.991,27.318,3.376,293.984,381.914,12.097,99.682,2.205,1.738
19921209,19921215,26.549,24.487,1.793,27.928,3.139,286.741,395.906,13.503,99.492,1.558,2.327
19921216,19921222,26.367,23.782,1.641,28.06,2.9,279.525,394.699,12.423,99.347,5.87,1.709
19921223,19921231,28.341,26.249,1.423,29.711,2.589,270.163,408.633,14.424,99.436,3.525,2.287
19930101,19930107,26.462,24.788,1.079,27.559,1.96,231.388,416.004,7.724,99.584,8.724,1.562
19930108,19930114,25.994,23.973,1.53,27.438,2.423,270.58,394.047,10.863,99.634,5.448,1.987
19930115,19930121,25.051,23.056,1.598,26.477,2.484,254.835,389.293,10.25,99.642,5.318,2.091
19930122,19930128,27.459,25.805,1.014,28.641,1.751,250.372,416.302,10.129,99.536,5.948,1.725
19930129,19930204,25.876,24.209,1.232,27.068,2.19,238.993,403.683,8.811,99.767,4.062,1.949
19930205,19930211,23.159,20.959,1.756,24.731,2.55,234.521,377.369,9.739,99.685,3.151,1.967
19930212,19930218,24.679,23.012,1.598,26.065,2.146,245.368,387.724,10.117,99.552,3.429,1.745
19930219,19930225,24.122,22.207,1.748,25.742,2.608,251.331,376.109,11.176,100.03,1.468,2.523
19930226,19930304,25.899,23.84,1.968,27.642,2.891,244.423,385.411,13.643,99.946,1.413,2.242
19930305,19930311,24.296,22.864,1.189,25.508,1.695,167.294,407.285,6.183,99.938,8.872,1.245
19930312,19930318,26.268,24.359,1.244,27.961,2.03,209.833,405.988,8.172,99.693,3.247,1.354
19930319,19930325,24.244,22.167,1.955,26.154,2.742,218.651,375.905,9.946,100.0,0.644,1.689
19930326,19930401,24.849,22.67,2.152,26.853,2.923,212.337,380.839,10.1,99.775,1.359,1.335
19930402,19930408,23.017,21.461,1.612,24.51,2.186,180.217,380.58,8.71,99.624,2.041,1.808
19930409,19930415,23.272,21.244,2.198,25.443,2.698,190.588,365.348,11.0,99.897,0.773,2.366
19930416,19930422,24.422,22.77,1.799,26.218,2.322,168.561,383.399,11.09,100.095,2.318,2.732
19930423,19930429,21.994,20.715,1.593,23.385,2.067,128.847,386.09,6.233,100.135,6.362,1.622
19930430,19930506,20.198,18.521,2.266,22.021,2.593,152.477,357.596,6.902,99.899,6.214,1.976
19930507,19930513,24.127,23.283,1.647,25.044,1.534,101.617,402.834,8.932,99.407,15.607,2.924
19930514,19930520,16.346,14.63,1.968,18.373,2.985,156.852,314.226,6.467,100.626,0.024,1.876
19930521,19930527,17.081,15.896,1.312,18.497,1.951,117.947,336.292,6.725,100.451,3.503,2.785
19930528,19930603,12.594,11.334,2.522,14.215,2.461,112.962,311.864,5.097,100.501,5.741,2.013
19930604,19930610,16.332,15.619,1.558,17.248,1.553,97.612,342.862,5.167,100.265,9.391,2.5
19930611,19930617,16.486,15.715,1.698,17.477,1.798,92.578,349.418,5.432,100.52,8.817,2.609
19930618,19930624,14.438,13.04,1.819,16.236,2.408,113.387,319.968,5.098,100.408,0.976,2.017
19930625,19930701,19.094,17.922,1.646,20.6,2.205,106.411,359.904,6.512,99.809,1.691,2.113
19930702,19930708,14.657,14.148,1.236,15.311,1.237,64.772,353.328,3.944,99.985,7.956,2.166
19930709,19930715,10.896,9.762,1.877,12.298,2.424,114.288,302.775,4.898,100.872,3.712,2.16
19930716,19930722,18.409,16.738,2.009,20.383,2.932,126.285,346.957,6.625,100.395,0.424,2.093
19930723,19930729,15.566,14.424,2.335,16.915,2.166,104.393,335.29,6.38,100.417,3.712,2.964
19930730,19930805,13.068,11.147,2.735,15.284,3.368,155.774,302.812,6.485,100.891,0.01,2.216
19930806,19930812,15.58,13.99,2.88,17.307,3.181,147.715,315.349,8.178,100.484,0.128,2.603
19930813,19930819,14.855,13.044,2.408,16.824,3.178,145.581,324.69,6.458,100.704,2.115,1.931
19930820,19930826,16.483,14.416,2.573,18.729,3.259,147.876,334.202,6.218,100.471,1.216,1.532
19930827,19930902,20.57,19.237,2.23,22.02,2.237,145.912,371.084,10.224,99.92,0.228,2.991
19930903,19930909,17.789,15.549,3.648,20.091,3.912,212.711,314.569,9.927,100.134,0.18,2.272
19930910,19930916,18.839,16.876,2.37,20.672,3.148,171.71,339.616,9.365,100.417,0.583,2.037
19930917,19930923,19.795,18.666,1.438,20.832,1.981,123.548,378.161,6.982,99.596,13.25,2.876
19930924,19930930,17.919,16.487,1.681,19.23,2.08,144.773,356.25,6.059,99.931,23.127,2.114
19931001,19931007,18.97,17.791,1.525,19.968,2.312,154.713,363.457,5.884,100.151,19.746,2.321
19931008,19931014,24.173,21.68,1.953,26.283,3.011,226.572,383.061,9.467,99.939,2.569,1.579
19931015,19931021,23.571,21.985,2.151,24.912,2.328,172.815,399.8,7.141,99.438,26.675,2.353
19931022,19931028,20.864,19.242,2.047,22.236,2.525,224.67,368.003,7.851,100.033,4.805,2.98
19931029,19931104,24.001,21.474,2.242,25.925,3.156,285.933,367.497,10.934,99.896,9.029,2.403
19931105,19931111,23.635,21.198,2.133,25.375,3.212,289.252,359.462,11.792,99.757,1.144,2.308
19931112,19931118,23.614,22.111,0.904,24.687,1.856,190.898,399.474,6.461,99.416,15.962,2.102
19931119,19931125,24.922,22.34,2.055,26.766,3.502,265.446,381.818,10.512,99.534,2.294,1.38
19931126,19931202,21.098,19.211,2.431,22.446,3.032,249.343,358.689,8.76,99.461,11.847,2.495
19931203,19931209,25.149,23.894,1.901,26.046,2.281,216.238,414.222,8.035,99.413,9.54,2.592
19931210,19931216,26.144,24.617,1.081,27.172,1.981,250.379,410.874,8.054,99.283,5.192,2.084
19931217,19931223,25.044,22.673,1.911,26.598,3.213,306.034,375.202,12.291,99.763,0.466,2.108
19931224,19931231,24.907,22.794,1.545,26.291,2.68,283.951,378.916,11.284,99.639,2.889,1.892
19940101,19940107,26.81,24.511,1.869,28.317,3.112,308.344,387.512,13.87,99.712,0.832,2.027
19940108,19940114,25.196,22.645,2.046,27.018,3.275,307.965,362.5,14.808,99.554,1.318,2.05
19940115,19940121,29.57,26.917,2.084,31.465,3.295,295.305,409.678,18.754,99.335,0.078,1.845
19940122,19940128,26.236,24.711,1.535,27.325,2.25,237.04,403.648,11.265,99.438,6.056,2.282
19940129,19940204,26.839,25.127,1.039,28.062,1.643,230.639,415.597,9.034,99.552,7.65,1.737
19940205,19940211,24.593,23.336,0.932,25.491,1.744,197.322,407.389,7.783,99.81,8.958,2.148
